value,group
250.94,1
472.69,0
113.71,0
394.08,0
154.21,0
1100.66,0
161.87,0
361.29,0
360.11,0
282.32,1
2085.72,0
241.44,0
924.66,1
440.71,0
47.17,0
330.52,0
73.11,0
254.36,0
179.51,0
43,0
136.43,0
105.11,0
913.26,0
702.46,0
47.44,0
725.66,0
167.85,0
81.11,0
1154.13,0
630.24,0
66.53,0
143.52,0
88.78,0
120.71,0
696.2,0
155.74,0
121.37,0
64.73,0
95.55,0
137.29,0
204.34,0
140.56,0
133.82,0
93.43,0
580.63,0
534.61,0
203.3,0
2828.24,0
129.47,0
168.94,0
1509.46,0
168.11,0
26727,0
383.21,0
29.97,0
113.29,0
375.92,0
59.6,0
562.33,0
539.52,0
241.11,0
34.49,0
97.76,0
212.87,0
88.41,0
171.21,0
83.71,0
1285.12,0
157.47,0
2508.92,0
133.43,0
1887.04,0
105.21,0
214.42,0
116.11,0
86.77,0
686.19,0
154.07,0
197.44,1
1363.18,0
164.47,0
46.64,0
2983.84,0
542.83,0
103.77,0
1413.33,0
212,0
353.74,0
505.42,0
224.46,0
60.44,0
252.86,0
221.54,0
306.84,0
541.1,0
130.88,0
418.07,0
608.21,0
192.65,0
643.01,0
125.45,0
1387.02,0
360.04,0
116.8,0
206.91,0
158.33,0
577.26,0
36.82,0
279.32,0
151.55,0
688.91,0
110.73,0
133.91,0
319.86,1
189.01,0
90.11,0
434.84,0
241.84,0
104.97,0
380.72,0
130.48,0
150.61,0
175.21,0
301.99,0
678.05,0
71.44,0
293.46,0
566.96,0
277.51,0
257.68,0
1684.92,0
33.45,0
733.46,0
121.71,0
320.37,0
229.91,0
597.46,0
196.44,1
233.55,0
167.81,0
600.96,0
189.12,0
126.91,0
628.06,0
588.82,0
297.42,0
400.91,0
546.36,0
71.66,0
173.07,0
89.21,0
3593.84,0
113.22,0
100.66,0
218.94,0
94.6,0
94.11,0
85.84,0
108.34,0
1076.8,0
345.74,0
830.46,0
129.41,0
1125.7,0
49.35,0
38.35,0
714.99,0
129.03,0
394.88,0
145.71,0
1395.84,0
173.38,0
521.52,0
578.41,0
953.42,0
1272.13,0
75.63,0
77.12,0
55.66,0
231.96,0
76.11,0
220.44,0
244.42,0
122.11,0
43.43,0
432.42,0
1256.77,0
725.66,0
96,0
170.21,0
102.11,0
75.75,0
166.03,0
154.42,0
691.62,1
209.82,0
158.51,0
113.35,0
71.44,0
153.76,0
102.4,0
132.65,0
84.54,0
148.11,0
76.11,0
196.22,0
1478.25,0
93.08,0
365.42,0
1158.78,0
43.43,0
2966.84,0
483.55,0
53.19,0
147.91,0
230.21,0
761.66,0
181.86,0
404.34,0
585.74,0
280.08,0
2324.45,0
159.01,0
200.34,0
186.43,0
644.34,0
33.88,0
317.45,0
709.35,0
510.16,0
610.46,0
174.74,0
113.11,0
253.31,0
767.71,0
449.46,0
690.22,0
1091.39,0
54.09,0
263.42,0
2627.04,0
129.11,0
217.06,0
1405.72,0
170.41,0
561.96,0
296.4,0
164.53,0
96.47,0
631.94,0
988.22,0
483.82,0
1764.49,0
205.69,0
319.44,0
128.21,0
94.94,0
88.78,0
187.66,0
497.95,0
1579.21,0
154.54,0
579.36,0
39.9,0
369.94,0
123.71,0
509.08,0
608.42,0
123.11,0
96.59,0
111,0
69.54,0
116,0
315.1,0
110.65,0
210.53,0
1874.4,0
86.64,0
318.63,0
423.78,0
1423.44,0
368.74,0
260.18,0
59.8,0
336.61,0
104.11,0
125.21,0
100.54,0
168.84,0
104.04,0
108.31,0
694.84,1
129.23,0
49.46,0
129.32,0
96.98,0
151.07,0
645.72,0
479.64,0
357.6,0
159.11,0
79.24,0
1416.72,0
377.72,0
1331.71,0
1119.92,0
170.07,1
288.96,1
320.74,0
574.92,0
45.62,0
146,0
194.82,0
472.74,0
236.52,0
126.31,0
1680.72,0
137.71,0
3203.66,0
357.04,1
1332.64,0
423.86,0
685.46,0
893.05,0
111.74,0
441.51,0
1452.64,0
1360.52,0
581.36,0
92.81,0
794.06,0
820.22,0
786.24,0
378.42,0
859.62,0
3909.48,0
553,0
133.77,0
440.47,0
1183.9,0
2152.92,0
209.07,0
369.21,0
109.37,0
300.42,0
502.13,0
68.89,0
162.86,0
160.37,0
260.31,1
154.9,0
888.89,0
132.03,0
194.4,0
834.63,0
217.09,0
161.87,0
58.37,0
1392.22,0
65.07,0
276.21,0
47.44,0
164.81,0
473.42,0
2762.3,0
426.71,0
1318,0
235.55,0
61.14,0
83.05,0
44.59,1
691.12,0
168.22,0
1240.92,0
224.01,0
56.41,0
150.37,0
359.05,0
134.57,0
243.11,0
223.84,0
704.64,1
106.11,1
121.11,0
125.19,0
247.54,0
278.02,0
133.21,0
96.21,0
69.01,0
244.51,0
2341.04,0
81.15,0
66.71,0
117.2,0
349.48,0
238.61,0
56.01,0
200.08,0
3369.55,0
2490.92,0
1258.9,0
1385.02,0
314.24,0
6148.72,0
2430.48,0
246.92,0
470.99,0
616.16,0
2102.62,0
206.81,0
864.95,0
104.11,0
1027.88,0
46.4,0
272.96,0
214.74,0
311.18,0
1219.68,0
64.71,0
1095.14,0
216.01,0
491.12,1
128.59,0
294.94,0
43.58,1
176.49,0
455.46,0
1672.64,1
124.36,0
38.37,0
76.88,0
99.08,0
395.72,0
471.61,0
531.92,0
136.59,0
164.42,0
83.05,0
410.82,0
684.22,0
205.91,0
234.06,0
187.26,0
194.61,0
58.71,0
2763.84,0
120.62,0
114.21,0
2312.89,0
541.36,0
1014.03,0
460.36,0
164.42,0
660.16,0
645.84,0
81.15,0
267.31,0
114.01,0
408.28,0
610.62,0
126.21,0
867.1,0
79.71,0
1053.13,0
66.08,0
173.72,0
497.58,0
165,0
175.31,0
195.52,0
639.02,0
562.15,0
10000.7,0
444.02,0
94.47,0
1127.92,0
456.67,0
704.02,0
81.92,0
51.11,0
174.34,0
1658.26,0
165.44,0
58.77,0
1308.46,0
166.61,0
103.94,0
228.01,0
183.11,1
443.86,0
108.77,1
981.72,0
566.81,0
816.46,0
675.12,0
109,0
490.88,0
177.73,0
103.33,0
858.46,0
63.37,0
71.11,1
483.32,0
369.22,0
159.36,0
32.66,0
308.04,0
76.11,1
106.67,0
501.02,0
442.46,0
78.29,0
214.11,0
1569.92,0
736.43,0
169.21,0
48.77,0
96.11,0
413.48,0
3483.95,0
743.33,0
215.52,0
72.66,1
111.61,0
1080.46,0
141.97,0
854.96,0
386.15,0
250.06,0
88,0
974.26,0
227.26,0
1379.43,0
85.37,0
375.46,0
999.64,0
111.31,0
116.68,0
94.41,0
385.68,0
357.62,0
330.41,0
307.44,0
134.77,0
339.71,0
173.16,0
164.35,0
80.19,0
1790.68,0
194.51,0
376.73,0
156.91,0
1356.43,0
1333.72,0
1646.55,1
207.43,0
249.54,0
75.16,0
74.2,0
116.16,0
393.28,0
2699.82,0
190.71,0
868.2,0
161.84,0
93.32,0
126.11,0
234.94,0
237.71,0
252.88,0
1007.84,0
222.92,1
164.91,0
189.42,0
376.38,0
478.42,1
787.36,0
117.6,0
342.96,0
302.52,0
1787.32,0
424.28,0
469.46,0
780.7,0
399.71,0
261.53,0
141.43,0
255.02,0
54.71,0
231.63,0
772.56,0
110.51,0
136.08,0
317.51,0
121.2,0
301.33,0
597.66,0
224.26,0
48.91,0
132.84,0
300.65,0
1541.04,0
1608.57,0
147.91,0
206.71,0
64.71,0
219.01,0
612.49,0
136.46,0
321.51,0
144.85,0
527.68,0
217.01,0
177.09,0
134.21,0
837.06,0
117.32,0
188.41,0
2700.12,0
253.44,0
1036.12,0
204.46,0
826.54,1
323.16,0
449.46,0
298.02,0
45.05,0
457.98,0
659.95,0
199.51,0
118.71,0
2542.05,0
194.61,0
530.42,0
635.16,0
532.11,1
732.65,0
199.61,0
764.12,0
276.02,0
104.37,0
153.44,0
832.24,0
162.77,0
1149.88,0
766.88,0
162.84,0
767.92,0
377.22,0
283.92,0
163.78,0
513.06,0
294.11,0
64.07,0
107.76,0
1142.66,0
2355.32,0
111.11,0
430.45,0
176.11,0
425.82,0
298.88,0
369.61,0
713.68,0
322.48,1
132.05,0
2502.21,0
150.34,0
150.91,0
206.21,0
168.6,0
554.05,0
159.44,0
141.66,0
83.32,0
1282.92,0
144.08,0
1529.95,1
981.66,0
252.11,0
219.61,0
1275.06,0
52.66,0
449.34,0
329.33,0
899.42,0
164.82,0
195.43,0
46.25,0
95.66,0
158.21,0
644.43,0
449.46,0
139.11,0
373.61,1
224.01,0
2683.24,0
95.91,0
71.66,0
131.58,0
11845.1,0
155.08,1
211.43,0
304.22,0
69.28,0
401.2,0
310.34,0
53.03,0
196.02,0
313.66,0
460.02,0
166.71,0
737.16,0
174.01,0
126.43,0
137.11,0
329.32,0
521.52,0
354.63,0
729.13,0
514.66,0
43.9,0
250.11,0
1037.65,1
95.88,0
34.17,0
337.57,0
444.72,0
140.56,1
1184.46,0
2075.24,0
116.11,0
167.52,0
157.85,0
2572.22,0
212.34,0
21.73,0
668.04,0
737.88,0
348,0
450.44,0
270.11,0
978.92,0
68.84,0
168.51,0
193.03,0
592.02,0
273.16,0
564.78,1
94.71,0
1738.92,0
197.41,0
238.28,0
158.32,0
294.53,0
245.71,0
163.11,0
692.72,1
2910.3,0
204.54,0
199.61,0
3420.84,0
88.76,0
623.78,0
559.66,0
240,0
161.86,0
79.4,0
461.82,0
322.43,0
112.91,0
119.7,0
198.64,0
229.21,0
844.46,0
137.71,0
423.82,0
275,0
197.47,0
68.37,0
199.03,0
171.43,0
147.44,0
194.02,0
235.91,0
103.16,0
1763.4,0
256.05,0
64.66,0
274.94,0
172.46,0
267.81,0
472.02,0
256.09,0
131.16,0
104.33,0
171.01,0
462.87,0
690.16,0
60.48,0
73.01,0
146.43,0
462.64,0
109.95,0
3309.26,0
153.69,0
884.92,0
222.28,0
1053.48,0
559.52,1
148.46,0
2508.38,0
199.44,0
1001.43,0
6863.46,0
368.46,0
1853.16,0
693.23,0
244.23,1
592.66,0
745.26,0
178.79,0
450.61,0
81.65,0
46.36,0
89.31,0
72.44,0
468.61,0
171.32,0
319.54,0
122.34,0
343.24,0
688.46,0
120.62,0
167.77,0
493.29,0
131.11,0
228.21,0
612.53,0
161.19,0
263.51,0
55.66,0
506.46,0
2403.15,0
188.9,0
274.94,0
5664.92,0
419.82,0
345.82,0
1133.62,1
270.31,0
132.17,0
152.71,0
749.84,0
149.56,0
299.52,0
1767.39,0
46.66,0
346.36,0
708.56,0
776.04,1
160.91,0
97.01,0
382.42,0
80.31,0
86.77,0
956.52,0
68.89,0
922.62,0
559.96,0
306.91,0
193.71,0
904.16,0
320.53,0
975.06,0
76.34,0
110.72,0
83.81,0
226.01,1
253.01,0
2673.56,0
86.21,0
69.02,0
683.46,0
150.21,0
306.68,0
169.13,0
123.21,0
1340.46,0
170.71,0
62.14,0
581.96,0
145.94,0
1129.26,0
184.48,0
133.45,0
64.11,0
142.07,0
112.82,0
148.84,0
233.21,0
268.82,0
695.26,0
183.54,0
667.12,0
55,0
188.16,0
172.81,0
180.28,1
53.3,0
172.22,0
122.47,0
134.17,0
123.47,0
559.96,0
193.4,0
129.73,0
146.51,0
172.43,0
52.82,0
339.42,0
146,0
166.44,0
771.95,0
60.2,0
121.43,0
234.11,0
123.77,0
106.94,0
296.8,0
561.96,0
292.72,0
132.11,0
298.51,0
1119.44,0
172.9,0
271.88,0
84.16,0
96.98,0
569.66,0
273.71,0
128.21,0
491.32,0
219.68,0
286.16,0
630.84,0
261.48,0
167.96,0
160.51,0
110.03,0
83.56,0
553.86,1
676.16,0
393.39,0
1473.48,0
420.7,0
262.52,0
226.62,0
2330.92,0
60.24,0
58.16,0
198.71,0
266.01,0
518.42,0
381.21,0
253.54,0
152.91,1
55.11,0
70.63,0
61.52,0
198.52,0
137.28,0
143.41,0
144.22,0
103,0
89.38,0
227.61,0
478.66,0
77.66,0
1263.16,0
2522.4,0
196.22,0
201.23,0
496.89,0
805.46,0
38.44,0
402.62,0
3135.29,0
585.22,0
57.6,0
398.64,0
436.84,0
1376.3,1
152.31,0
1138.64,0
260.42,0
493.62,0
62.66,0
28.26,0
6492.18,0
119.26,0
1843.63,0
367.02,0
966.46,0
60.48,0
159.21,0
33.45,0
74.61,0
143.51,0
91.77,0
1551.2,0
486.71,0
12267.3,0
612.53,0
569.24,0
166.11,0
222.53,0
113.83,0
53.03,0
2463.05,0
4937.3,0
1439.18,1
45.63,0
432.45,0
575.46,0
118.25,0
631.12,0
550.48,0
901.14,0
130.91,0
222.42,0
351.02,0
177.81,0
516.07,0
103.66,0
183.91,0
82.11,0
187.61,0
76.41,0
98.73,0
126.46,0
1291.16,0
65.12,0
256.92,1
579.36,0
198.33,0
66.11,0
9921,0
152.21,0
575.46,0
76.11,0
214.7,0
832.46,0
398.48,0
208.42,0
239.81,0
205.51,0
297.75,0
87.98,0
54.73,0
1218.56,0
45.16,0
54.17,0
589.96,0
103.11,0
1646.62,0
399.92,0
99.37,0
210.22,0
63.9,0
173,0
49.23,0
623.55,0
214.61,1
280.22,0
546.36,0
188.41,0
553.71,0
224.28,0
130.44,0
708.18,0
1026.92,0
151.43,0
141.71,0
133.12,0
477.09,0
200.06,0
208.38,0
170.28,1
1265.26,0
137.68,0
85.39,0
377.61,0
1187.11,0
999.84,0
495.52,0
57.66,0
1507.44,1
124.13,0
221.22,0
876.24,0
111.84,0
615.66,0
343.1,0
672.64,0
209.08,0
679.86,0
234.64,0
273.32,0
120.01,0
483.86,0
229.11,0
103.71,0
209.21,0
277.81,0
619.11,0
291.21,0
103.32,0
2413.25,0
1362.06,0
139.01,0
60.35,0
49.66,0
62.37,0
587.11,0
178.91,0
162.64,0
237.06,0
134.37,0
43.6,0
209.41,0
140.56,0
244.61,0
291.09,0
561.96,0
170.39,0
579.86,0
239.91,1
1033.92,0
246.24,0
864.91,0
558,0
1167.6,0
168.36,0
287.82,1
1170.12,0
44.82,0
856.3,0
705.35,0
1747.83,0
373.46,0
4174,0
202,0
667.06,0
220.74,0
880.82,0
102.11,0
67.44,0
50.66,0
874.65,0
338.42,0
2596.59,0
257.07,0
511.69,0
688.72,0
205.32,0
129.23,0
520.58,0
192.22,0
53.17,0
3685.09,0
112.67,0
481.64,0
167.52,0
641.36,0
172.66,0
5052.46,0
555.26,0
246.81,0
55.36,0
46.44,0
65.88,0
92.71,0
53.37,0
106.71,0
96.91,0
321.34,0
94.6,1
474.46,0
96.15,0
125.11,0
265.81,0
284.92,0
176.11,0
94.11,0
812.84,0
283.72,0
278.42,0
624.9,0
126.61,0
3018.16,0
161.92,0
188.83,0
377.65,0
539.64,0
211.47,0
1030.88,0
52,0
617.48,0
101.86,0
82.37,0
209.21,0
350.42,1
436.81,0
229.54,0
711.46,0
283.72,0
82.29,0
359.72,0
1380.55,0
424.32,0
106.44,0
754.8,0
372.34,0
243.11,0
1238.22,0
602.42,0
930.64,0
56.01,0
2729.64,0
732.78,0
124.11,0
83.8,0
49.54,0
128.11,0
151.17,0
113.97,0
168.74,0
133.77,0
583.77,0
260.12,0
240.94,0
192.42,0
33.17,0
1135.72,0
327.48,0
80.11,0
184.68,0
5544.77,0
2791.03,0
69.41,0
332.42,0
65.12,0
567.22,0
60.37,0
9501.72,0
1084.38,0
559.96,0
170.78,0
270.94,0
250.43,0
577.68,0
227.61,0
529.62,0
1985.56,0
105.11,0
246.32,0
520.84,0
127.11,0
1176.4,0
470.12,0
5662.28,0
1565.04,0
62.58,0
383.96,0
148.71,0
213.01,0
207.61,1
214.32,0
490.48,0
244.61,0
240.94,0
280.32,0
214.98,0
63.17,0
31.26,0
229.66,0
219.46,1
383.58,0
262.94,0
282.32,0
217.63,0
155.17,0
406.42,0
86.74,0
1050.65,0
552.11,0
193.8,0
50.54,0
617.32,0
606.44,0
239.42,0
300.25,0
650.04,0
465.82,0
42.42,0
205.89,0
693.66,0
2632.92,0
594.64,0
1343.72,0
436.42,0
3766.38,0
1064.47,1
2456.92,0
747.46,0
155.54,0
329.42,0
177.44,0
58.36,0
630.46,0
146.61,0
270.92,0
191.54,0
208.11,0
5196.32,0
537.78,0
93.03,0
141.43,0
420.94,0
105.11,0
112.53,0
499.22,1
202.11,0
56.96,0
307.97,1
231.25,0
505.72,0
341.82,0
85.71,0
802.32,0
2050.04,0
462.1,0
231.56,0
79.11,0
108.49,0
235.21,1
2846.92,1
221.21,0
150.98,0
194.74,0
181.41,0
509.66,0
612.96,0
486.51,0
805.45,0
221.91,0
161.16,0
121.93,1
147.33,0
208.74,0
355.94,0
338.42,0
1004.62,0
200.36,0
285.32,0
12071.4,0
324.02,0
208.74,0
168.92,0
89.36,0
117.66,0
146.33,0
586.17,0
99.28,0
61.66,0
170.64,0
315.72,0
213.82,0
336.28,0
477.84,0
138.38,0
741.22,0
216.02,0
401.51,0
185.88,0
506.26,0
39.31,0
529.02,0
753.46,0
124.73,0
1557.65,0
238.66,0
513.72,0
105.17,0
357.04,0
117.36,0
121.16,0
88.01,0
1023.36,0
411.9,0
2434.32,0
552.06,0
423.86,0
709.06,0
165.18,0
312.32,0
158.22,0
300.22,0
691.55,0
214.11,0
596.46,0
566.22,0
344.78,0
312.86,0
2827.38,0
729.18,0
18.98,0
155.71,0
1499.3,1
120.84,0
864.48,0
164.13,0
175.29,0
616.45,0
434.72,0
172.22,0
559.32,0
183.3,0
388.84,0
181.81,0
926.96,0
212.92,0
183.51,0
183.3,0
745.92,0
1587.05,0
149.37,0
2846.92,0
397.56,1
225.61,0
1404.92,0
139.32,0
181.61,0
228.96,0
541.36,0
190.05,0
316.94,0
148.22,0
154.77,0
319.02,0
378.71,0
49.41,0
96.43,0
191.81,0
379.46,0
159.32,0
186.21,0
971.86,0
246.29,0
105.68,0
100.44,0
45.62,0
193.89,1
557.96,0
408.28,0
77.12,0
517.85,0
84.54,0
1259.32,0
108.71,0
132.7,0
457.38,0
2910.3,0
535.88,0
90.44,0
1448.46,0
438.14,0
218.62,1
534.22,0
44.66,0
217.18,0
645.12,0
240.11,0
136.73,0
776.41,0
311.68,0
113.91,0
33.75,0
494.38,0
418.31,0
559.66,0
143.43,0
140.24,1
133.37,0
776.41,0
161.02,0
178.46,0
255.33,0
56.01,0
826.96,0
100.43,0
349.12,0
221.27,0
544.22,0
254.51,0
324.62,0
177.01,1
653.34,0
112.03,0
177.1,0
743.46,0
155.61,0
379.46,0
166.74,0
398.15,0
476.62,0
148.71,0
102.47,0
156.27,0
1428.52,0
467.46,0
1057.46,0
142.12,0
193.97,0
1809.32,0
604.31,0
572.66,0
252.86,0
179.21,0
2416.38,0
135.36,0
781.31,0
233.24,0
1824.38,0
245.44,0
474.88,0
93.32,0
1526.92,0
160.71,0
229.32,0
94.53,0
205.85,0
439.84,0
129.61,0
20.64,0
148.06,0
155.46,0
53.72,0
227.11,0
1281.82,0
272.86,0
109.11,0
1477.8,0
139.71,0
134.21,1
840.84,0
193.98,0
172.01,0
472.42,0
149.21,0
2154.45,0
2768.52,0
301.52,0
218.42,0
85.11,0
292.11,0
329.42,0
1337.17,0
114.06,0
175.41,0
1724.78,0
286.81,0
96.51,0
562.66,0
607.97,0
258.22,0
116.61,0
1016.86,0
50.66,0
219.74,0
148.91,0
708.18,0
91.77,0
1002.84,1
2614.88,0
109.46,0
232.91,0
377.48,0
190.33,0
477.74,0
109.73,0
589.42,0
88.11,0
214.37,0
326.61,0
118.5,0
122.16,0
185.47,0
231.25,1
1541.34,0
130.71,0
276.42,1
518.22,0
187,0
432.68,0
160.98,0
275.31,0
38.37,1
1976.15,0
176.36,0
848.74,0
2530.35,0
672.5,0
450.01,0
136.99,1
395.54,0
271.36,0
330.42,0
159.6,0
811.94,0
104.71,0
282.34,0
76.71,0
170.29,0
1063.63,0
80.14,0
268.65,0
171.11,0
1063.63,0
385.06,0
93.71,0
89.47,0
619.42,0
218.11,0
250.42,0
94.11,0
257.44,0
119.41,0
152.47,0
119.48,0
233.5,0
2686,0
122.47,0
552.16,0
115.9,0
44.21,0
180.22,0
165.41,0
2039.26,0
118.43,0
75.82,0
108.81,0
303.48,0
858,0
2629.85,0
1203.22,0
879.68,0
1615.86,0
123.21,0
89.46,0
251.56,0
136.37,0
2330.92,0
282.92,0
60.51,0
119.41,0
448.12,0
195.11,0
122.71,0
46.31,0
173.64,0
57.66,0
1387.16,0
105.94,0
273.61,0
800.26,0
4413.12,0
90.44,0
63.9,0
1293.72,0
1288.12,0
124.37,0
1479.8,0
160.01,0
197.49,0
379.12,0
466.41,0
595.3,0
655.92,1
647.78,0
125.71,0
60.44,1
2464.16,0
2656.3,0
256.16,0
756.49,0
316.32,0
134.94,0
168.71,0
224.91,0
152.46,0
250.22,0
349.02,0
174.03,0
215.52,0
768.16,0
203.82,0
111.07,0
287.43,0
849.43,0
85.14,0
33.75,0
1340.92,0
71.11,0
956.23,0
151.37,0
166.02,0
52.66,0
183.42,0
2345.76,0
217.41,0
566.92,0
1381.9,0
570.52,0
996.66,0
207.56,0
96.09,0
78.14,0
239.16,0
1432.38,0
359.61,0
749.71,0
197.18,0
171.88,0
3164.26,0
958,0
366.08,0
139.77,0
373.28,0
164.42,0
948.92,0
291.68,0
133.47,0
155.77,0
106.36,0
580.8,0
75.8,0
438.61,0
771.11,0
307.32,0
230.21,0
863.64,0
489.22,0
551.15,0
59.88,0
143.56,0
561.48,0
160.47,0
896.37,0
71.62,0
382.14,0
259.43,0
225.74,0
106.74,0
627.14,0
179.81,0
239,0
124.11,0
146.41,0
141.77,0
160.65,0
147.71,0
654.51,0
231.62,0
281.02,0
198.82,0
142.59,0
147.38,0
162.32,0
139.76,0
925.42,0
378.22,0
223.11,0
538.52,0
263.51,0
391.62,0
250.42,0
536.02,0
201.52,0
377.02,0
1800.33,0
505.34,0
330.71,0
119.11,0
183.61,0
108.58,0
479.53,0
9855.3,0
207.54,0
235.01,0
549.32,0
402.85,0
511.42,0
2072.72,0
371.74,0
85.68,0
372.49,0
166.42,0
161.71,0
617.93,0
70.71,0
175.77,0
2844.29,0
91.03,0
145.42,0
198.99,0
80.97,0
52.66,0
687.21,0
302.91,1
470.42,0
2236.92,0
1045.7,0
1175.97,0
62.37,1
317.88,0
635.72,0
104.11,0
79.3,0
2816.76,0
178.91,0
2439.26,0
169.71,0
106.11,0
118.94,0
1041.04,0
528.95,0
257.54,0
421.95,0
3541.32,0
211.43,0
49.49,0
94.65,0
587.11,0
345.43,0
905.43,1
346.96,0
99.62,0
207.54,0
2165.04,0
524.22,0
145.77,0
542.22,0
803.84,0
778.46,0
102.43,0
45.81,0
511.46,0
98.68,0
92.59,0
602.2,0
56.65,0
187.76,0
86.96,0
1964.12,0
136.61,0
115.42,0
268.16,0
116.11,0
655.68,1
704.31,0
165.47,0
3978.06,0
362.42,0
63.68,0
471.82,0
177.05,0
174.21,0
354.71,0
110.97,0
1037.07,0
111.77,0
2343.12,0
811.66,0
387.87,1
67.86,0
1998.86,0
2502,0
364.19,0
132.22,0
492.93,0
170.11,0
293.06,0
110.21,0
106.03,0
123.11,0
217.82,0
727.58,0
54.32,0
96.08,0
53.66,0
1458.28,0
403.28,0
2814.46,0
122.37,0
278.88,0
285.96,0
526.32,0
115.46,0
142.1,1
183.61,0
138.67,0
102.66,0
520.92,0
692.24,0
225.47,0
186.21,0
223.02,0
145.41,0
185.51,0
137.43,0
113.74,1
149.41,0
111.11,0
696.76,0
361.02,0
63.93,0
369.02,0
303.61,0
670.95,0
223.11,0
259.84,0
341.52,0
147.84,0
46.66,0
559.66,0
309.62,0
234.94,0
87.75,0
126.11,0
533.81,0
1408.46,0
148.71,0
599.46,0
158.4,0
588.37,0
557.46,0
208.81,0
56.36,0
197.81,0
1473.68,0
358.21,0
164.94,0
1122.66,0
561.53,0
342.42,0
124.06,0
495.36,0
137.11,0
2026.92,0
224.91,0
1120.38,0
100.65,0
202.82,0
208.51,0
114.09,0
161.26,0
116.63,0
541.71,0
143.65,0
90.11,0
326.61,0
1369.34,0
780.42,0
908.98,0
231.25,0
220.36,0
2974.74,0
1532.24,1
156.51,0
1083.86,0
1337.47,0
3334,0
225.24,0
56.31,0
253.01,0
299.84,0
89.94,0
90,0
263.22,0
645.98,0
623.56,0
33,0
317.84,0
755.26,0
362.74,0
141.11,0
1035.76,0
323.62,0
880.16,0
338.37,0
164.53,0
35.36,0
149.46,0
351.36,0
1325.57,0
546.32,0
237.1,0
636.84,0
67.17,0
240.65,1
461.9,0
416.32,0
104.66,0
156.71,0
49.23,0
201.74,0
74.37,0
159.91,0
119.48,0
689.06,0
515.46,0
148.11,0
121.71,0
613.92,0
1486.27,0
141.41,0
1873.32,0
226.52,0
142.16,0
176.12,0
634.02,0
420.74,0
672.06,0
368.94,0
401.14,0
175.43,0
72.6,0
259.45,0
112.47,0
36.9,0
605.46,0
93.11,0
119.21,0
1771.08,0
171.06,0
248.86,1
271.48,0
138.84,0
95.2,0
252.16,0
2342.92,0
799.46,0
116.43,0
511.61,0
171.98,0
445.94,0
315.2,0
162.91,0
61.44,0
133.47,0
636.32,0
133.71,0
77.77,0
140.56,0
264.02,0
79.37,0
80.71,0
146.11,0
91.11,0
375.04,0
123.14,0
126.43,0
241.42,0
123.01,0
597.66,0
5962.92,0
448.17,0
146.61,0
2434.88,0
769.94,0
264.92,0
101.52,0
90.77,1
259.82,0
105.21,0
180.88,0
745.18,0
156.34,0
584.94,0
445.52,0
61.67,0
171.5,0
708.18,0
144.91,0
483.72,0
254.51,0
104.73,0
738.86,0
1226.36,0
189.02,0
660.64,0
93.75,0
292.82,0
87.12,0
856.58,0
43.89,0
120.62,0
669.84,0
358.74,0
104.61,0
1252.88,0
379.42,0
79.91,0
91.24,0
1592.52,0
225.3,0
89.47,0
137.26,0
388.67,0
284,0
499.64,0
1356.92,1
546.12,0
118.51,0
117.44,0
176,0
110.47,0
964.92,0
211.32,0
211.33,0
244.71,0
3644.24,0
198.01,0
255.52,0
629.41,0
1270.68,0
264.68,0
118.47,0
38.17,0
804.58,0
147.11,0
503.35,0
152.92,0
513.46,0
93,0
90.36,0
1880.38,0
441.33,0
291,0
254.64,0
1042.46,0
83.96,0
1319.55,0
142.73,0
166.56,0
1576.32,0
216.28,0
133.77,0
353.72,0
297.77,0
143.97,0
77.16,0
1506.92,0
896.73,0
105.21,0
123.96,0
270.14,0
275.81,0
119.59,0
177.56,0
375.88,0
579.36,0
29.47,0
401.14,0
509.25,0
140.71,0
169.71,0
147.67,0
162.32,0
568.12,0
279.21,0
549.84,0
533.81,0
136.74,0
257.91,0
432.72,0
1012.06,0
437.01,0
579.36,0
496.62,0
1162.04,0
351.72,0
258.31,0
229.62,0
70.6,0
168.71,0
115.11,0
181.54,0
597.61,0
195.36,0
69.66,0
43.58,0
505.36,0
105.84,0
85.84,0
50.66,0
70.11,0
535.15,0
96.23,0
264.71,0
164.53,0
259.88,0
167.88,0
170.01,0
210.03,0
113.61,0
163.37,0
552.35,0
35.76,0
48.56,0
43.58,0
285.82,0
179.96,0
117.5,0
272.22,0
342.61,0
101.32,0
603.61,0
130.21,0
1382.78,0
90.36,0
4255.46,0
1099.22,0
201.06,0
129.11,0
183.14,0
114.34,0
141.21,0
4462.86,0
175.48,0
46.46,0
76.7,0
676.33,0
59.52,0
66.11,0
69.71,0
134.77,0
1737.92,0
89.71,0
388.26,0
533.72,0
193.89,0
129.41,0
110.47,0
96.66,0
90.44,0
213.61,0
767.88,0
1333.56,0
78.91,0
58.37,0
674,0
109.42,0
108.71,0
512.09,0
327.16,0
194.71,0
514.32,0
140.51,1
215.59,0
226.86,0
141.43,0
1969.04,0
113.77,0
229.88,0
56.01,0
704.31,0
375.41,0
896.44,0
1466.92,0
1524.46,0
46.15,0
35.76,0
382.44,0
112.46,0
116.74,0
64.11,0
102.25,0
131.27,0
131.38,0
190.76,0
132.29,0
8779.04,0
1724.46,0
385.57,0
